# id type pc1 pc2 pc3 dist_to_ref defect_type
15810 2 -0.02645670 0.13517501 -0.03376608 0.14654825 Lattice
15811 2 0.60527290 -0.12897806 0.07395272 0.63437046 Unknown
15812 2 0.34832140 0.01273042 0.16532921 0.38734141 Unknown
15813 2 -0.02932799 -0.03559194 -0.00195565 0.06554962 Lattice
15814 2 0.30716906 0.02816706 0.04128424 0.34228604 Unknown
15815 2 -0.01682091 0.07343135 -0.03071067 0.08317019 Lattice
15816 2 0.00970386 0.02297573 -0.10187831 0.14690461 Lattice
15817 2 0.14141957 0.11587822 0.03673138 0.20346417 Unknown
15818 2 -0.02084680 0.15066625 -0.00430086 0.15623528 Unknown
15819 2 0.28209390 -0.34499078 0.16724635 0.85682728 Unknown
15820 2 0.34554585 -0.15663741 -0.02022149 0.49925588 Unknown
15821 2 0.01564215 0.00044726 -0.05958101 0.07686778 Lattice
15822 2 0.21024424 -0.05335187 -0.13573270 0.26010560 Unknown
15823 2 -0.02371727 0.15213275 -0.00974312 0.15579431 Unknown
15824 2 0.40112219 -0.06204020 0.03439467 0.41847500 Unknown
15825 2 0.23721059 -0.03885309 -0.10251028 0.27210971 Unknown
15826 2 0.23324958 -0.17512193 0.15680905 0.49451227 Unknown
15827 2 0.23447769 -0.02449276 -0.11757063 0.26881455 Unknown
15828 2 0.14164611 -0.05112690 -0.05861216 0.17412146 Unknown
15829 2 -0.01748140 0.15556933 -0.00494216 0.16004149 Unknown
15830 2 0.18868077 0.03559585 0.07943360 0.23010902 Unknown
15831 2 -0.01634230 0.16820256 -0.02470304 0.17186578 Unknown
15832 2 -0.02697800 0.08086227 -0.02389106 0.09600724 Lattice
15833 2 0.23557010 -0.03780341 -0.08410454 0.27172768 Unknown
15834 2 -0.01490339 0.07703786 -0.02351029 0.08621621 Lattice
15835 2 0.07951677 -0.02777725 -0.10830861 0.15388987 Unknown
15836 2 0.44009613 -0.24062351 0.06045982 0.65359028 Unknown
15837 2 0.28416238 -0.04894270 -0.14083417 0.32571871 Unknown
15838 2 0.15501504 -0.10637559 -0.04860911 0.20876282 Unknown
15839 2 -0.01855205 0.15724833 -0.04886315 0.17798394 Unknown
15840 2 0.10655134 -0.08112863 0.00709577 0.19254312 Unknown
15841 2 -0.01659666 0.16526119 -0.01042412 0.16867522 Unknown
15842 2 -0.01950892 0.16019968 -0.00557477 0.16443902 Unknown
15843 2 0.40206837 -0.07138741 -0.02857528 0.41469534 Unknown
15844 2 0.28217653 -0.09446669 -0.04664810 0.32615272 Unknown
15845 2 0.25638674 -0.07628076 -0.09251937 0.29514868 Unknown
15846 2 0.37215051 -0.09877748 0.04403884 0.41338032 Unknown
15847 2 -0.01947560 0.15186308 -0.04064408 0.16422177 Unknown
15848 2 0.15814051 0.11173190 0.05260820 0.20744944 Unknown
15849 2 0.20428354 0.05755724 0.17538588 0.30628378 Unknown
15850 2 0.21101985 -0.05963992 -0.06999488 0.25002041 Unknown
15851 2 0.16996037 -0.10370131 -0.04162435 0.22765903 Unknown
15852 2 0.15017522 0.12081890 0.04043456 0.20508999 Unknown
15853 2 0.33218610 -0.07589174 -0.11825345 0.36519691 Unknown
15854 2 -0.02008876 0.16061616 -0.02171086 0.16411371 Unknown
15855 2 0.14880201 0.11546783 0.04760018 0.20353544 Unknown
15856 2 -0.01604519 0.11444522 -0.02476279 0.11894934 Lattice
15857 2 -0.02395085 0.15389146 -0.01041238 0.15721661 Unknown
15858 2 -0.02917189 0.10852011 0.00790546 0.12359785 Lattice
15859 2 -0.02382241 0.15717170 -0.02140175 0.16143146 Unknown
15860 2 -0.01648112 0.16420532 -0.02651252 0.16825239 Unknown
15861 2 0.07691457 -0.06507041 0.01034675 0.14840994 Lattice
15862 2 -0.03899533 0.06791122 -0.03767130 0.09149648 Lattice
15863 2 0.22424280 -0.10170141 -0.11431785 0.30367695 Unknown
15864 2 0.14735787 -0.09285544 -0.05421225 0.19521094 Unknown
15865 2 0.14479870 0.11746820 0.04362164 0.20216401 Unknown
15866 2 0.14368288 0.11878520 0.04601853 0.20023410 Unknown
15867 2 -0.02814805 0.13217969 -0.00319672 0.13740803 Lattice
15868 2 -0.02401734 0.12519205 -0.00255967 0.13115488 Lattice
15869 2 0.36897486 -0.16774772 0.05866195 0.44779905 Unknown
15870 2 0.42909754 -0.01052718 0.05459627 0.66095531 Unknown
15871 2 0.36955195 0.02261992 0.14176803 0.39947833 Unknown
15872 2 -0.02680741 0.13362082 -0.00781918 0.13768006 Lattice
15873 2 -0.01674969 0.13744053 -0.02195590 0.14086830 Lattice
15874 2 0.21271784 0.11028710 0.12011139 0.27923954 Unknown
15875 2 0.00939016 -0.06366925 -0.03296792 0.08185663 Lattice
15876 2 0.12225038 0.11569282 0.06514352 0.18425934 Unknown
15877 2 -0.01541507 0.16321944 -0.00317797 0.16861607 Unknown
15878 2 0.34491646 -0.12413718 0.15978059 0.50311061 Unknown
15879 2 -0.01803139 0.14129951 0.00713450 0.15189027 Unknown
15880 2 0.26005882 -0.03603859 -0.13253004 0.29767864 Unknown
15881 2 0.13455941 0.11891842 0.05896038 0.19341371 Unknown
15882 2 0.28029612 -0.04227969 -0.15318220 0.32436114 Unknown
15883 2 0.56503844 -0.15178766 0.18018444 0.61669151 Unknown
15884 2 0.12348333 0.11970826 0.07502998 0.19196127 Unknown
15885 2 -0.01540877 0.14925417 0.01747421 0.16971534 Unknown
15886 2 -0.02695304 -0.07384747 -0.00900817 0.08720674 Lattice
15887 2 0.13526682 0.10028288 0.07340308 0.18710247 Unknown
15888 2 -0.04934811 -0.01253328 -0.05913760 0.11483210 Lattice
15889 2 0.24885298 -0.03058263 -0.13250132 0.28590968 Unknown
15890 2 0.39730157 -0.13612592 0.11549406 0.48601055 Unknown
15891 2 -0.00903043 0.13385083 -0.03086446 0.14087818 Lattice
15892 2 0.32093722 0.01373455 0.16971887 0.36717998 Unknown
15893 2 -0.04852987 -0.02736324 -0.01112603 0.06178684 Lattice
15894 2 -0.01972508 0.16243062 -0.01351776 0.16546751 Unknown
15895 2 0.12005974 -0.04236729 -0.10279251 0.17124088 Unknown
15896 2 0.40781527 -0.31134893 0.03321377 0.78581520 Unknown
15897 2 0.37074658 -0.28488414 0.15710488 0.74728865 Unknown
15898 2 0.43603623 -0.07559037 -0.07879884 0.46171857 Unknown
15899 2 -0.02393184 0.13132993 0.01708854 0.14807058 Lattice
15900 2 0.12959413 0.11798162 0.06851225 0.19123121 Unknown
15901 2 0.20298696 -0.08472065 -0.06086360 0.24807986 Unknown
15902 2 0.25270343 -0.34952944 0.18806638 0.72834847 Unknown
15903 2 0.31348336 -0.21083013 0.13144351 0.63119874 Unknown
15904 2 0.12088316 0.12115050 0.07240335 0.19039000 Unknown
15905 2 -0.01783576 0.15849385 -0.02861166 0.16355241 Unknown
15906 2 0.39602046 -0.07388267 -0.01554191 0.40681671 Unknown
15907 2 0.05364438 -0.13417672 0.02673387 0.18837999 Unknown
15908 2 0.12035654 -0.03921925 -0.03537473 0.15641200 Unknown
15909 2 0.12613504 0.12060413 0.06423798 0.18976771 Unknown
15910 2 0.26925094 -0.17310582 0.16791047 0.76328918 Unknown
15911 2 0.27188225 -0.03769791 -0.14869446 0.31527903 Unknown
15912 2 0.09224424 -0.10568845 -0.01652166 0.16575010 Unknown
15913 2 0.14556649 -0.08169021 -0.03020292 0.20086101 Unknown
15914 2 0.23538271 -0.04808270 -0.07358947 0.27613045 Unknown
15915 2 0.46393089 -0.15909887 -0.06389043 0.60689621 Unknown
15916 2 0.38003639 -0.12480428 0.29441583 0.69700350 Unknown
15917 2 -0.01622128 0.16052752 0.00141687 0.16789162 Unknown
15918 2 0.38350790 -0.10443665 0.06151521 0.41074982 Unknown
15919 2 0.34099923 0.02838178 0.13989038 0.37191922 Unknown
15920 2 0.26725431 -0.04806705 -0.13143302 0.30468547 Unknown
15921 2 0.16917976 0.06475388 0.02624909 0.20602744 Unknown
15922 2 0.16262384 0.09460471 0.04069625 0.21336714 Unknown
15923 2 -0.02618921 -0.00428129 -0.05368305 0.07342226 Lattice
15924 2 -0.02322982 0.14817385 -0.01869062 0.15170858 Unknown
15925 2 0.27389646 -0.07733367 -0.10397011 0.31595770 Unknown
15926 2 0.20388549 0.08114220 0.01063409 0.23690863 Unknown
15927 2 0.45499291 -0.15054887 -0.09056348 0.50482082 Unknown
15928 2 0.14323010 0.11958309 0.05474369 0.20019832 Unknown
15929 2 0.25962998 -0.01828971 -0.12096726 0.29603976 Unknown
15930 2 0.19319139 0.09027116 0.14556672 0.27858698 Unknown
15931 2 -0.09913032 -0.04799355 0.00662400 0.11236537 Lattice
15932 2 -0.02768811 -0.01505988 -0.01343898 0.04481283 Lattice
15933 2 0.01371884 -0.07335528 -0.02406855 0.08526095 Lattice
15934 2 -0.08442387 -0.07926456 0.04523621 0.13869023 Lattice
15935 2 0.24641960 -0.08789324 -0.05081837 0.31595695 Unknown
15936 2 0.24551535 0.06103610 0.02729606 0.29903975 Unknown
15937 2 0.25181943 -0.05908017 -0.13599123 0.29305630 Unknown
15938 2 -0.03251959 -0.01194820 -0.05506819 0.08724169 Lattice
15939 2 -0.08176915 -0.06725347 0.01558552 0.10895966 Lattice
15940 2 0.52388996 -0.08498390 0.19594731 0.59400225 Unknown
15941 2 0.45282835 -0.09171398 -0.05497599 0.46911888 Unknown
15942 2 -0.01918357 -0.03041534 -0.05261085 0.08257645 Lattice
15943 2 -0.01556041 0.13470655 -0.01219633 0.13884721 Lattice
15944 2 -0.07557406 -0.05305125 0.00739995 0.09344603 Lattice
15945 2 -0.02788078 0.12542729 0.00005352 0.13313756 Lattice
15946 2 -0.06720873 -0.00257390 -0.03560696 0.09769256 Lattice
15947 2 0.26692872 -0.04149698 -0.11200684 0.30711922 Unknown
15948 2 0.22197201 -0.02780722 -0.15004603 0.27175257 Unknown
15949 2 0.05177029 0.14419583 0.04493304 0.16836642 Unknown
15950 2 -0.00983276 0.02034154 -0.06231335 0.09039618 Lattice
15951 2 0.23251222 -0.02980858 -0.10993994 0.26658122 Unknown
15952 2 0.22492727 -0.03193014 -0.09212805 0.25834758 Unknown
15953 2 0.12730412 0.11548571 0.07471545 0.19115296 Unknown
15954 2 -0.01688778 0.16549320 -0.01581700 0.16827820 Unknown
15955 2 0.23072965 -0.03326650 -0.11252684 0.26262262 Unknown
15956 2 0.58446048 -0.17778963 0.08392635 0.62578950 Unknown
15957 2 0.36338445 0.00692870 0.12965033 0.40497737 Unknown
15958 2 0.41823427 -0.06652730 -0.04960907 0.43687173 Unknown
15959 2 0.39838492 -0.24860982 0.10564207 0.60731274 Unknown
15960 2 0.50937817 -0.07668597 0.21124236 0.56422086 Unknown
15961 2 0.12814985 0.12367360 0.06238493 0.19256128 Unknown
15962 2 0.26806150 -0.07324287 -0.06460086 0.30564132 Unknown
15963 2 -0.01904906 0.13753514 -0.03144085 0.14467671 Lattice
15964 2 0.42054569 -0.10180402 0.01210937 0.44684715 Unknown
15965 2 0.02180364 0.07237389 -0.07032922 0.12669823 Lattice
15966 2 0.40210366 -0.10142747 0.01675559 0.43167532 Unknown
15967 2 0.17367692 -0.04926643 -0.05246854 0.21225154 Unknown
15968 2 0.29818741 -0.15836295 -0.05707126 0.37727472 Unknown
15969 2 0.14702398 0.11912905 0.04586441 0.20352379 Unknown
15970 2 0.12562105 -0.09152796 0.04832494 0.33460027 Unknown
15971 2 -0.01571971 0.15382915 -0.00116683 0.16050257 Unknown
15972 2 0.27818952 -0.07648692 -0.12814673 0.32070131 Unknown
15973 2 -0.00363922 0.14349691 -0.04846593 0.15686521 Unknown
15974 2 0.22054660 -0.11798803 -0.00133315 0.29417891 Unknown
15975 2 -0.01469375 0.16236987 -0.03316614 0.16980934 Unknown
15976 2 0.14133353 -0.00760144 -0.06343587 0.17051888 Unknown
15977 2 -0.01744833 -0.01471979 -0.02175348 0.04027205 Lattice
15978 2 0.14458607 -0.03166312 -0.07906652 0.17549306 Unknown
15979 2 0.28625231 -0.04817999 -0.14599369 0.32794890 Unknown
15980 2 0.47279710 -0.30224495 0.17113742 0.90710749 Unknown
15981 2 -0.08835013 -0.04240879 0.00873358 0.09861408 Lattice
15982 2 -0.07053107 0.01472925 -0.00633978 0.07300601 Lattice
15983 2 0.13121965 0.11820040 0.06510206 0.19187917 Unknown
15984 2 -0.08311714 -0.01897449 0.00438659 0.08741800 Lattice
15985 2 -0.07427237 -0.04550490 0.01427190 0.09280809 Lattice
15986 2 0.15204176 0.10918688 0.03937817 0.20700316 Unknown
15987 2 0.18630178 -0.13529034 0.00370116 0.27634914 Unknown
15988 2 -0.08311699 -0.05017783 0.02804190 0.10929720 Lattice
15989 2 -0.06585143 -0.06293173 0.02469546 0.10323028 Lattice
15990 2 0.03242402 0.00417556 -0.02651876 0.06831684 Lattice
15991 2 0.41952098 -0.07164827 -0.03587823 0.43097903 Unknown
15992 2 0.14661286 -0.06736765 -0.04527135 0.18819618 Unknown
15993 2 -0.07967759 -0.06073686 0.01092530 0.10301791 Lattice
15994 2 0.15068518 -0.08046126 -0.05104852 0.19355081 Unknown
15995 2 0.25160952 -0.04652063 -0.12058262 0.28478938 Unknown
15996 2 -0.02251042 0.12668231 0.01036000 0.14144525 Lattice
15997 2 0.12657704 0.12004385 0.07550194 0.19468795 Unknown
15998 2 -0.07263951 -0.02599289 -0.02726491 0.09380383 Lattice
15999 2 0.51265402 -0.10029920 0.17720970 0.55906428 Unknown
16000 2 0.28246622 -0.04188809 0.00387513 0.31211462 Unknown
16001 2 0.20057223 -0.02970075 -0.08737220 0.22985641 Unknown
16002 2 0.22840756 -0.05110384 -0.12553367 0.26638173 Unknown
16003 2 0.32015840 -0.07876269 -0.07386545 0.35510193 Unknown
16004 2 0.29634685 -0.07518672 -0.18670039 0.37933596 Unknown
16005 2 0.41770971 -0.07014091 -0.03146693 0.42921842 Unknown
16006 2 -0.01710375 0.16351315 -0.01241747 0.16660094 Unknown
16007 2 0.15112014 0.11277897 0.04781540 0.20441552 Unknown
16008 2 0.13893641 0.12246123 0.05378795 0.19851962 Unknown
16009 2 -0.01635248 0.15911378 -0.00014312 0.16591384 Unknown
16010 2 -0.01684996 0.16085102 0.00101881 0.16839907 Unknown
16011 2 0.19075141 -0.04283463 -0.06475348 0.22644756 Unknown
16012 2 -0.02772055 0.07071383 -0.02033241 0.08208752 Lattice
16013 2 0.38719659 -0.20022373 0.13316037 0.58033802 Unknown
16014 2 -0.01805027 0.16513263 -0.01721259 0.16795947 Unknown
16015 2 0.37636988 -0.31400439 0.19617945 0.95046541 Unknown
16016 2 0.54533059 -0.16411762 0.09590364 0.58316897 Unknown
16017 2 0.15397267 -0.15154165 0.01439644 0.26817468 Unknown
16018 2 0.08949572 -0.03238042 -0.02615503 0.13030568 Lattice
16019 2 0.42117979 -0.11612825 0.03520095 0.45458905 Unknown
16020 2 0.21561296 0.09068760 0.11371078 0.26832350 Unknown
16021 2 0.29187130 -0.08331845 -0.15368206 0.34640729 Unknown
16022 2 0.43671022 -0.32471771 0.12710766 0.90832067 Unknown
16023 2 -0.08625102 -0.03468367 0.00434552 0.09381256 Lattice
16024 2 0.13059897 -0.01016596 -0.09730583 0.18143902 Unknown
16025 2 0.08981308 0.04264830 -0.05155814 0.13336524 Lattice
16026 2 0.24073811 -0.06718368 -0.12788160 0.28332681 Unknown
16027 2 -0.01835972 0.13987831 -0.02194957 0.14317386 Lattice
16028 2 -0.02958416 0.13347892 -0.00841979 0.13791717 Lattice
16029 2 0.37873075 -0.04916014 0.06776570 0.39708531 Unknown
16030 2 -0.07765519 0.01496597 0.02163279 0.09292397 Lattice
16031 2 -0.07224717 -0.02615539 -0.01130362 0.07985758 Lattice
16032 2 0.18716156 0.10699196 0.14106832 0.28104534 Unknown
16033 2 0.18450606 -0.11891462 0.01347856 0.26244215 Unknown
16034 2 0.25107532 -0.03277220 -0.10674308 0.28625935 Unknown
16035 2 -0.03938311 -0.03690429 -0.00358295 0.05967390 Lattice
16036 2 0.34085537 -0.09254527 -0.11506314 0.37898442 Unknown
16037 2 -0.01876956 0.16094682 -0.00300067 0.16629374 Unknown
16038 2 -0.08209337 -0.04662154 0.01268891 0.09668887 Lattice
16039 2 -0.08148161 -0.03691569 0.01092885 0.09152126 Lattice
16040 2 -0.01637909 0.17030092 -0.03434026 0.17776340 Unknown
16041 2 -0.01313979 0.15333335 -0.03517880 0.16015163 Unknown
16042 2 0.18233917 -0.03968517 -0.06060654 0.22439699 Unknown
16043 2 0.09396352 -0.06758557 -0.02683574 0.15046407 Unknown
16044 2 0.50962401 -0.08831072 0.19935795 0.56061441 Unknown
16045 2 0.43746218 -0.12234888 -0.10383346 0.47078462 Unknown
16046 2 0.22253666 -0.04416410 -0.08863851 0.25645545 Unknown
16047 2 0.58668302 -0.14643635 0.06354563 0.61533782 Unknown
16048 2 0.51122877 -0.07240456 0.18462674 0.55475648 Unknown
16049 2 -0.06679032 -0.07136852 0.00397881 0.10221399 Lattice
16050 2 -0.01073519 0.03709762 -0.03586660 0.05764332 Lattice
16051 2 -0.02395933 0.14825372 -0.01055666 0.15179393 Unknown
16052 2 0.42173228 -0.08344327 -0.04054256 0.43443554 Unknown
16053 2 0.12567149 -0.09553324 -0.06621684 0.17935966 Unknown
16054 2 -0.01962855 0.15626933 -0.00283155 0.16197133 Unknown
16055 2 0.27565187 -0.02825921 -0.14351582 0.31705465 Unknown
16056 2 0.19664938 -0.13088184 0.01796767 0.29184552 Unknown
16057 2 0.51187021 -0.07694793 0.21063776 0.56841685 Unknown
16058 2 0.27048868 0.06952977 0.07701545 0.30091130 Unknown
16059 2 0.12558630 -0.06312294 -0.04006870 0.16875574 Unknown
16060 2 0.19651639 0.09006611 0.14527824 0.28186523 Unknown
16061 2 0.13558437 0.09255692 0.05590497 0.18515695 Unknown
16062 2 0.44458168 -0.08692018 -0.04390068 0.45843502 Unknown
16063 2 -0.00992762 0.11287658 0.03277906 0.16170349 Unknown
16064 2 0.28073344 -0.05233301 -0.04187381 0.44127526 Unknown
16065 2 0.27710979 -0.24876265 0.19378799 0.63141293 Unknown
16066 2 0.21622263 -0.02286432 -0.09227639 0.24985159 Unknown
16067 2 0.07527487 -0.04558093 -0.09450154 0.14013451 Lattice
16068 2 0.50861310 -0.09607230 0.19310381 0.55891523 Unknown
16069 2 0.28525606 -0.15813714 -0.08945212 0.42189140 Unknown
16070 2 0.24057263 -0.04249751 -0.07859433 0.27981000 Unknown
16071 2 0.12758272 -0.01899196 -0.10592079 0.18101147 Unknown
16072 2 0.27110493 -0.17916832 -0.02711867 0.38483603 Unknown
16073 2 0.61161044 -0.11876173 0.45276605 0.89471581 Unknown
16074 2 0.31424189 -0.11897484 0.02816711 0.34741715 Unknown
16075 2 -0.02515103 0.13804286 -0.01561243 0.14165833 Lattice
16076 2 0.02089367 0.08615370 0.05220409 0.20461037 Unknown
16077 2 0.19036872 -0.24563972 0.13127576 0.75433137 Unknown
16078 2 -0.02039491 0.15031014 -0.03060057 0.15651935 Unknown
16079 2 0.22358957 -0.17768341 -0.01380237 0.45412813 Unknown
16080 2 -0.06165192 -0.05399268 -0.00081181 0.08619009 Lattice
16081 2 0.12893987 0.05175682 0.08116970 0.16839763 Unknown
16082 2 -0.08761432 -0.05934593 0.02931605 0.11463684 Lattice
16083 2 0.37530443 0.02620020 0.14038519 0.40639707 Unknown
16084 2 0.45100280 -0.12471053 -0.13219219 0.49428612 Unknown
16085 2 0.34320559 -0.00748316 0.14443716 0.37479179 Unknown
16086 2 0.42509775 -0.10692027 -0.04903263 0.44701346 Unknown
16087 2 0.17078002 -0.10246628 -0.04955387 0.22333621 Unknown
16088 2 0.16953756 -0.10201676 -0.03029749 0.23279219 Unknown
16089 2 0.35231935 0.02972123 0.14166149 0.38227741 Unknown
16090 2 0.09582615 -0.10024799 -0.01373956 0.16716345 Unknown
16091 2 0.37651336 -0.03868265 0.07019761 0.39509268 Unknown
16092 2 0.23884845 -0.03452501 -0.13122458 0.27552895 Unknown
16093 2 0.11735461 0.10892532 0.08380361 0.18754786 Unknown
16094 2 -0.01720838 0.14913913 -0.01287213 0.15216394 Unknown
16095 2 -0.01750823 0.15892432 -0.00234696 0.16484199 Unknown
16096 2 -0.07504485 -0.00320037 0.01553670 0.08063970 Lattice
16097 2 0.32031873 -0.05772004 -0.04063914 0.33845689 Unknown
16098 2 0.24722605 -0.06515050 -0.08177167 0.29020655 Unknown
16099 2 -0.01451677 0.15827884 -0.01978576 0.16084356 Unknown
16100 2 0.51205230 -0.08766182 0.21057375 0.57159442 Unknown
16101 2 -0.03484908 0.13089922 -0.00543367 0.13661223 Lattice
16102 2 0.51006826 -0.07525186 0.20661574 0.56235860 Unknown
16103 2 0.26779465 -0.02396543 -0.14215864 0.30873552 Unknown
16104 2 0.15264719 0.05083844 0.06449291 0.18949687 Unknown
16105 2 0.11907915 0.10856828 0.07503516 0.18205326 Unknown
16106 2 0.15757741 -0.00834691 -0.12865795 0.21404599 Unknown
16107 2 -0.01696289 0.15625410 -0.03433068 0.16358409 Unknown
16108 2 0.00980921 0.15469198 0.03440150 0.17333574 Unknown
16109 2 -0.02191110 0.14114244 -0.01588707 0.14440154 Lattice
16110 2 0.15204610 0.11991875 0.04926169 0.20834563 Unknown
16111 2 0.15742902 0.09325055 0.05313411 0.20244290 Unknown
16112 2 0.15091468 0.12727350 0.03407159 0.21455649 Unknown
16113 2 -0.01038057 0.14631514 -0.02440793 0.14953043 Lattice
16114 2 -0.01190177 0.16131826 -0.01141973 0.16482470 Unknown
16115 2 0.14371577 0.05086315 0.05626492 0.18992249 Unknown
16116 2 0.26547204 -0.05374821 -0.13261897 0.30469062 Unknown
16117 2 0.29248009 -0.20327419 0.04222965 0.73380350 Unknown
16118 2 0.20418127 -0.05538163 -0.02142769 0.25272327 Unknown
16119 2 -0.01599655 0.16577496 -0.01609126 0.16846157 Unknown
16120 2 0.13774057 -0.05277180 0.04545340 0.32583694 Unknown
16121 2 0.21071728 0.09553668 0.09056732 0.25408729 Unknown
16122 2 0.22809452 -0.02912356 -0.13926782 0.26996779 Unknown
16123 2 0.02610665 0.00910427 -0.00272304 0.07596731 Lattice
16124 2 0.03475427 0.03013532 -0.01276088 0.07693099 Lattice
16125 2 0.40668979 -0.04121693 0.02923840 0.42408590 Unknown
16126 2 0.04188336 -0.13679263 0.03960837 0.19484386 Unknown
16127 2 0.27180578 -0.07443140 -0.12893433 0.31438123 Unknown
16128 2 -0.02502786 0.14475915 -0.02777416 0.15149902 Unknown
16129 2 0.32178121 0.01307714 0.18483632 0.37647602 Unknown
16130 2 0.53780523 -0.11444682 0.11797424 0.57545333 Unknown
16131 2 -0.01847053 0.15807754 -0.00062405 0.16458584 Unknown
16132 2 0.44409559 -0.06075388 0.05357388 0.49331947 Unknown
16133 2 0.37044742 0.02320939 0.11988173 0.39918839 Unknown
16134 2 0.27130775 -0.31250003 0.24091573 0.81723514 Unknown
16135 2 0.22233874 -0.02144594 -0.10114592 0.25484127 Unknown
16136 2 -0.01682894 0.16753366 -0.02516198 0.17138362 Unknown
16137 2 0.38214798 -0.13928543 -0.05673442 0.42743222 Unknown
16138 2 0.42771963 -0.06918858 0.03223298 0.45769877 Unknown
16139 2 0.24515641 -0.04125992 -0.12107022 0.28046561 Unknown
16140 2 -0.01478462 0.16059989 -0.01074527 0.16421583 Unknown
16141 2 -0.03056905 -0.00055370 -0.04105789 0.06746645 Lattice
16142 2 0.21084990 -0.04683504 -0.01670009 0.32713761 Unknown
16143 2 0.40630579 -0.08152117 0.02909101 0.42781604 Unknown
16144 2 -0.01970914 0.16259512 -0.01069327 0.16576806 Unknown
16145 2 0.08762142 -0.08297452 -0.02837430 0.14259119 Lattice
16146 2 0.23905494 -0.03791654 -0.13878988 0.27965132 Unknown
16147 2 -0.01086256 0.14943630 -0.04385207 0.16158997 Unknown
16148 2 0.43686722 -0.04727912 0.03755090 0.44829679 Unknown
16149 2 -0.02552205 -0.05426104 0.00584776 0.07379556 Lattice
